country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Luxembourg,LUX,2021-05-21,,,,,5399.0,,,,8625.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-22,,,,,5120.0,,,,8179.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-23,,,,,4840.0,,,,7732.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-24,,,,,4335.0,,,,6925.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-25,324903.0,223372.0,101531.0,,3936.0,51.9,35.68,16.22,6288.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-26,,,,,3298.0,,,,5269.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-27,329390.0,224155.0,105235.0,,2822.0,52.62,35.81,16.81,4508.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-28,334766.0,225549.0,109217.0,5376.0,3154.0,53.48,36.03,17.45,5039.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-29,340132.0,226779.0,113353.0,5366.0,3484.0,54.34,36.23,18.11,5566.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-30,,,,,3437.0,,,,5491.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Luxembourg,LUX,2021-05-31,345574.0,228017.0,117557.0,,3389.0,55.21,36.43,18.78,5414.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Government of Luxembourg,https://covid19.public.lu/fr.html
Macao,MAC,2021-02-08,0.0,,,,,0.0,,,,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-09,595.0,,,595.0,595.0,0.09,,,916.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-10,,,,,385.0,,,,593.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-11,,,,,315.0,,,,485.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-12,,,,,280.0,,,,431.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-13,,,,,260.0,,,,400.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-14,,,,,246.0,,,,379.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-15,,,,,236.0,,,,363.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-16,,,,,176.0,,,,271.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-17,2000.0,,,,176.0,0.31,,,271.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-18,,,,,199.0,,,,306.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-19,,,,,223.0,,,,343.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-20,,,,,246.0,,,,379.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-21,,,,,270.0,,,,416.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-22,3700.0,,,,293.0,0.57,,,451.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-23,,,,,667.0,,,,1027.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-24,9284.0,,,,1041.0,1.43,,,1603.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-25,10691.0,,,1407.0,1193.0,1.65,,,1837.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-26,11982.0,,,1291.0,1329.0,1.85,,,2047.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-27,,,,,1455.0,,,,2241.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-02-28,14426.0,,,,1581.0,2.22,,,2435.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-01,15094.0,,,668.0,1628.0,2.32,,,2507.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-02,16044.0,,,950.0,1365.0,2.47,,,2102.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-03,17071.0,,,1027.0,1112.0,2.63,,,1713.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-04,18098.0,,,1027.0,1058.0,2.79,,,1629.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-05,19028.0,,,930.0,1007.0,2.93,,,1551.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-06,20218.0,,,1190.0,1002.0,3.11,,,1543.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-07,21056.0,,,838.0,947.0,3.24,,,1458.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-08,21840.0,,,784.0,964.0,3.36,,,1485.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-09,22865.0,,,1025.0,974.0,3.52,,,1500.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-10,24040.0,,,1175.0,996.0,3.7,,,1534.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-11,25394.0,,,1354.0,1042.0,3.91,,,1605.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-12,26440.0,,,1046.0,1059.0,4.07,,,1631.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-13,27637.0,,,1197.0,1060.0,4.26,,,1632.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-14,28767.0,,,1130.0,1102.0,4.43,,,1697.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-15,29833.0,,,1066.0,1142.0,4.59,,,1759.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-16,30913.0,,,1080.0,1150.0,4.76,,,1771.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-17,31867.0,,,954.0,1118.0,4.91,,,1722.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-18,32841.0,,,974.0,1064.0,5.06,,,1639.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-19,33927.0,,,1086.0,1070.0,5.22,,,1648.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-20,35271.0,,,1344.0,1091.0,5.43,,,1680.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-21,36459.0,,,1188.0,1099.0,5.61,,,1692.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-22,37707.0,,,1248.0,1125.0,5.81,,,1733.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-23,39257.0,,,1550.0,1192.0,6.05,,,1836.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-24,40701.0,,,1444.0,1262.0,6.27,,,1944.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-25,41948.0,,,1247.0,1301.0,6.46,,,2004.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-26,43211.0,,,1263.0,1326.0,6.65,,,2042.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-27,44908.0,,,1697.0,1377.0,6.92,,,2121.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-28,46286.0,,,1378.0,1404.0,7.13,,,2162.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-29,47483.0,,,1197.0,1397.0,7.31,,,2151.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-30,49308.0,,,1825.0,1436.0,7.59,,,2211.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-03-31,51017.0,,,1709.0,1474.0,7.86,,,2270.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-01,52772.0,,,1755.0,1546.0,8.13,,,2381.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-02,53626.0,,,854.0,1488.0,8.26,,,2292.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-03,54704.0,,,1078.0,1399.0,8.42,,,2154.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-04,55951.0,,,1247.0,1381.0,8.62,,,2127.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-05,56530.0,,,579.0,1292.0,8.71,,,1990.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-06,57251.0,,,721.0,1135.0,8.82,,,1748.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-07,58676.0,41117.0,17559.0,1425.0,1094.0,9.04,6.33,2.7,1685.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-08,60778.0,41914.0,18864.0,2102.0,1144.0,9.36,6.45,2.91,1762.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-09,62893.0,42802.0,20091.0,2115.0,1324.0,9.69,6.59,3.09,2039.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-10,65514.0,43967.0,21547.0,2621.0,1544.0,10.09,6.77,3.32,2378.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-11,67431.0,44838.0,22593.0,1917.0,1640.0,10.38,6.91,3.48,2526.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-12,69149.0,45648.0,23501.0,1718.0,1803.0,10.65,7.03,3.62,2777.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-13,71196.0,46732.0,24464.0,2047.0,1992.0,10.96,7.2,3.77,3068.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-14,73100.0,47812.0,25288.0,1904.0,2061.0,11.26,7.36,3.89,3174.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-15,75087.0,48974.0,26113.0,1987.0,2044.0,11.56,7.54,4.02,3148.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-16,77236.0,50184.0,27052.0,2149.0,2049.0,11.89,7.73,4.17,3156.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-17,79921.0,51612.0,28309.0,2685.0,2058.0,12.31,7.95,4.36,3169.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-18,81893.0,52688.0,29205.0,1972.0,2066.0,12.61,8.11,4.5,3182.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-19,83257.0,53466.0,29791.0,1364.0,2015.0,12.82,8.23,4.59,3103.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-20,85011.0,54622.0,30389.0,1754.0,1974.0,13.09,8.41,4.68,3040.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-21,86653.0,55750.0,30903.0,1642.0,1936.0,13.34,8.59,4.76,2981.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-22,88292.0,56931.0,31361.0,1639.0,1886.0,13.6,8.77,4.83,2904.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-23,90063.0,58186.0,31877.0,1771.0,1832.0,13.87,8.96,4.91,2821.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-24,91763.0,59402.0,32361.0,1700.0,1692.0,14.13,9.15,4.98,2606.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-25,93688.0,60800.0,32888.0,1925.0,1685.0,14.43,9.36,5.06,2595.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-26,95629.0,62155.0,33474.0,1941.0,1767.0,14.73,9.57,5.16,2721.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-27,98021.0,64047.0,34109.0,2392.0,1859.0,15.1,9.86,5.25,2863.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-28,100454.0,65813.0,34776.0,2433.0,1972.0,15.47,10.14,5.36,3037.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-29,102444.0,67115.0,35464.0,1990.0,2022.0,15.78,10.34,5.46,3114.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-04-30,104136.0,68211.0,36062.0,1692.0,2010.0,16.04,10.5,5.55,3095.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-01,106197.0,69708.0,36627.0,2061.0,2062.0,16.35,10.74,5.64,3176.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-02,107714.0,70655.0,37197.0,1517.0,2004.0,16.59,10.88,5.73,3086.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-03,108174.0,70972.0,37340.0,460.0,1792.0,16.66,10.93,5.75,2760.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-04,109255.0,71719.0,37674.0,1081.0,1605.0,16.83,11.04,5.8,2472.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-05,110952.0,72879.0,38213.0,1697.0,1500.0,17.09,11.22,5.88,2310.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-06,112748.0,74059.0,38831.0,1796.0,1472.0,17.36,11.41,5.98,2267.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-07,114572.0,75191.0,39525.0,1824.0,1491.0,17.64,11.58,6.09,2296.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-08,116885.0,76529.0,40505.0,2313.0,1527.0,18.0,11.79,6.24,2352.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-09,118687.0,77597.0,41241.0,1802.0,1568.0,18.28,11.95,6.35,2415.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-10,120294.0,78460.0,41989.0,1607.0,1731.0,18.53,12.08,6.47,2666.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-11,122288.0,79526.0,42929.0,1994.0,1862.0,18.83,12.25,6.61,2868.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-12,124193.0,80557.0,43809.0,1905.0,1892.0,19.13,12.41,6.75,2914.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-13,126141.0,81529.0,44794.0,1948.0,1913.0,19.43,12.56,6.9,2946.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-14,128147.0,82451.0,45884.0,2006.0,1939.0,19.73,12.7,7.07,2986.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-15,130761.0,83766.0,47193.0,2614.0,1982.0,20.14,12.9,7.27,3052.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-16,132910.0,84844.0,48270.0,2149.0,2032.0,20.47,13.07,7.43,3129.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-17,134586.0,85731.0,49070.0,1676.0,2042.0,20.73,13.2,7.56,3145.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-18,136887.0,86956.0,50158.0,2301.0,2086.0,21.08,13.39,7.72,3212.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-19,138414.0,87904.0,50723.0,1527.0,2032.0,21.32,13.54,7.81,3129.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-20,140121.0,88771.0,51618.0,1707.0,1997.0,21.58,13.67,7.95,3075.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-21,142900.0,90267.0,52918.0,2779.0,2108.0,22.01,13.9,8.15,3246.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-22,146189.0,92135.0,54383.0,3289.0,2204.0,22.51,14.19,8.38,3394.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-23,148793.0,93566.0,55580.0,2604.0,2269.0,22.91,14.41,8.56,3494.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-24,151389.0,95212.0,56568.0,2596.0,2400.0,23.31,14.66,8.71,3696.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-25,154743.0,97452.0,57746.0,3354.0,2551.0,23.83,15.01,8.89,3929.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-26,157263.0,98911.0,58837.0,2520.0,2693.0,24.22,15.23,9.06,4147.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-27,159510.0,100194.0,59823.0,2247.0,2770.0,24.56,15.43,9.21,4266.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-28,162723.0,102047.0,61228.0,3213.0,2832.0,25.06,15.72,9.43,4361.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-29,166856.0,104579.0,62859.0,4133.0,2952.0,25.7,16.11,9.68,4546.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-30,,,,,3048.0,,,,4694.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Macao,MAC,2021-05-31,173404.0,108989.0,65119.0,,3145.0,26.7,16.78,10.03,4843.0,"Pfizer/BioNTech, Sinopharm/Beijing",Government of Macao,https://www.gov.mo/zh-hant/news/441875/
Madagascar,MDG,2021-05-12,609.0,609.0,,,,0.0,0.0,,,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-13,,,,,547.0,,,,20.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-14,,,,,547.0,,,,20.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-15,,,,,547.0,,,,20.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-16,,,,,547.0,,,,20.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-17,,,,,547.0,,,,20.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-18,3890.0,3890.0,,,547.0,0.01,0.01,,20.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-19,,,,,928.0,,,,34.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-20,,,,,1310.0,,,,47.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-21,13539.0,13539.0,,,1691.0,0.05,0.05,,61.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-22,,,,,1790.0,,,,65.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-23,,,,,1889.0,,,,68.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-24,17258.0,17258.0,,,1988.0,0.06,0.06,,72.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-25,,,,,2242.0,,,,81.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-26,21912.0,21912.0,,,2115.0,0.08,0.08,,76.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-27,,,,,2076.0,,,,75.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-28,,,,,2038.0,,,,74.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Madagascar,MDG,2021-05-29,,,,,2281.0,,,,82.0,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
